Weight_Kilograms_Clean,Line_Item_Quantity,Line_Item_Value,Fulfill_Via,Shipment_Mode,Country,Dosage_Form,Sub_Classification,Brand,Freight_Cost_USD_Clean
4156.0,36391,386472.42,1,0,0,2,2,1,11180.32
4156.0,3060,5814.0,1,0,0,1,1,1,11180.32
1793.0,15944,181761.6,1,2,2,2,2,1,11492.86
867.0,4200,32550.0,1,1,4,2,1,1,2938.92
294.0,5259,15777.0,1,0,0,2,2,1,5432.93
5144.0,60000,45796.8,1,1,4,2,2,1,13853.29
3218.0,26292,310245.6,1,0,12,2,2,1,15990.35
8016.0,71422,45796.8,1,2,2,2,2,1,15128.37
19.0,80,3288.0,1,0,14,2,2,5,1381.64
1564.0,17933,470741.25,1,0,2,2,2,10,16864.58
905.0,10000,93500.0,1,2,2,2,2,1,15128.37
199.0,398,5970.0,1,0,6,1,1,1,3133.23
2096.0,23991,275896.5,1,2,2,2,2,1,15128.37
28.0,98,1662.08,1,0,6,1,1,0,988.24
540.0,6476,56729.76,1,0,0,2,2,1,4881.06
1626.0,13334,152007.6,1,3,2,2,2,1,17096.24
2034.0,504,2766.96,1,0,6,3,1,1,23441.88
76.0,107,342.4,1,0,14,2,2,1,1954.23
3337.0,17100,41724.0,1,0,0,2,2,1,9936.96
3337.0,560,840.0,1,0,0,3,2,1,9936.96
789.0,12000,17880.0,1,2,2,3,2,1,7329.83
419.0,5000,50000.0,1,0,10,2,2,1,2317.2
147.0,1155,13109.25,1,0,14,2,2,1,1848.59
50.0,220,9042.0,1,0,14,2,2,5,1359.4
7101.0,92000,45796.8,1,1,4,2,2,1,16702.26
481.0,4000,61040.0,1,0,4,3,1,1,2951.12
186.0,2160,56700.0,1,0,0,2,2,10,1660.07
2359.0,25824,226218.24,1,0,6,2,2,1,26714.63
2604.0,35000,249200.0,1,1,4,2,2,1,2448.71
2666.0,23670,269838.0,1,2,2,2,2,1,7445.8
59.0,671,17613.75,1,2,2,2,2,10,7445.8
629.0,12294,94786.74,1,1,4,2,2,1,8281.69
327.0,2250,6525.0,1,0,14,2,2,1,2737.97
202.0,2420,21199.2,1,0,14,2,2,1,1534.1
4374.0,42000,299040.0,1,1,12,2,2,1,1799.88
1292.0,17500,68250.0,1,1,12,2,2,1,1588.05
7579.0,88000,45796.8,1,1,4,2,2,1,6759.28
41.0,536,9112.0,1,1,3,2,2,0,2233.61
1313.0,111538,45796.8,1,1,4,2,2,1,13518.56
7426.0,98396,45796.8,1,0,12,2,2,1,2400.25
9813.0,121280,45796.8,1,2,2,2,2,1,9341.49
1630.0,15900,404655.0,1,1,3,2,2,1,2217.5
658.0,4275,10431.0,1,0,7,2,2,1,4311.22
3160.0,36456,226756.32,1,0,6,2,2,1,32104.3
62.0,945,1408.05,1,0,12,3,2,1,1074.8
47.0,735,1073.1,1,0,12,3,2,1,955.36
536.0,16033,260536.25,1,0,4,2,2,1,3807.29
580.0,600,48000.0,1,0,4,0,0,2,4965.24
4398.0,43470,155187.9,1,0,4,2,2,1,18137.64
48.0,1030,3574.1,1,0,4,3,1,0,574.56
265.0,4165,70805.0,1,0,4,2,2,0,1483.3
3450.0,38463,383860.74,1,0,5,2,2,1,20896.5
8169.0,864,70346.88,1,0,4,2,2,0,33572.78
1833.0,6000,162000.0,1,0,2,0,0,4,9666.0
179.0,3334,11035.54,1,0,4,2,2,1,1170.16
66.0,100,3200.0,1,0,3,0,0,3,1004.6
663.0,2579,205288.4,1,0,12,2,2,0,1824.11
743.0,8148,132405.0,1,0,0,2,2,1,2660.0
974.0,9000,67500.0,1,0,0,2,2,1,3166.0
1313.0,460,37453.2,1,0,0,2,2,0,3908.0
5778.0,62000,458800.0,1,0,12,2,2,1,20299.0
173.0,160,12160.0,1,0,0,0,0,0,1754.0
3116.0,35074,374590.32,1,0,0,2,2,1,1478.0
40.0,621,10557.0,1,0,0,2,2,0,1388.0
1415.0,2000,278000.0,1,0,3,0,0,0,4458.0
1422.0,3149,51202.74,1,0,3,2,2,1,4198.0
50.0,50,2055.0,1,0,5,1,1,7,661.06
650.0,3090,127122.6,1,0,0,2,2,5,2457.0
3073.0,5076,20050.2,1,0,0,1,1,1,7947.0
6.0,2,477.3,1,0,0,0,3,0,1356.0
399.0,3200,114560.0,1,0,0,2,2,1,4200.78
1057.0,22047,67022.88,1,0,0,2,2,1,3348.0
768.0,2034,33561.0,1,0,5,0,0,0,4465.1
3340.0,1020,21930.0,1,0,12,1,1,1,3438.84
263.0,36,2831.04,1,0,0,3,2,0,1699.0
67.0,167,3340.0,1,0,0,0,0,6,1439.0
172.0,300,24000.0,1,0,10,0,0,2,688.84
3369.0,8000,130080.0,1,0,3,2,2,1,9689.0
3369.0,4155,170770.5,1,0,3,2,2,5,9689.0
3369.0,147,6041.7,1,0,3,1,1,7,9689.0
9006.0,2933,49127.75,1,0,12,2,2,1,9869.55
9006.0,59,1241.95,1,0,12,1,1,1,9869.55
5880.0,6000,165180.0,1,0,0,2,2,1,14656.0
90.0,1560,14820.0,1,1,9,2,2,1,1106.0
143.0,1600,3200.0,1,1,9,2,2,1,2099.0
80.0,1350,12825.0,1,0,14,2,2,1,739.0
1286.0,1500,24750.0,1,0,0,1,1,1,7629.94
1313.0,10336,64083.2,1,0,7,1,1,1,88801.0
1313.0,12512,77574.4,1,0,7,1,1,1,88801.0
885.0,4078,167605.8,1,0,4,2,2,5,4119.6
295.0,7,550.48,1,0,0,3,2,0,1737.0
3967.0,10996,68175.2,1,0,4,1,1,1,13094.92
137.0,600,43200.0,1,0,6,0,0,2,1732.74
629.0,872,8.72,1,0,4,0,3,1,2938.27
2846.0,1622,10056.4,1,0,2,1,1,1,13873.0
7341.0,37300,463266.0,1,0,12,2,2,1,10879.28
2143.0,6,48.9,1,0,0,2,2,1,10137.04
2262.0,22,162.8,1,0,9,2,2,1,7364.52
7191.0,44000,88000.0,1,0,0,2,2,1,12349.51
4689.0,44400,328560.0,1,0,0,2,2,1,8321.29
402.0,986,81049.2,1,0,8,2,2,5,4807.0
9248.0,96,2400.0,1,0,0,1,1,1,25563.0
1928.0,18974,140407.6,1,0,4,2,2,1,7194.3
285.0,500,8000.0,1,0,6,3,1,1,2523.6
285.0,480,2635.2,1,0,6,3,1,1,2523.6
219.0,488,34160.0,1,0,0,2,2,0,1392.0
88.0,403,16563.3,1,0,0,2,2,5,1603.44
3286.0,645,2134.95,1,0,2,2,2,1,18208.0
3286.0,1542,11565.0,1,0,2,2,2,1,18208.0
63.0,210,8055.6,1,0,12,3,2,8,740.16
4026.0,40000,296000.0,1,0,0,2,2,1,13325.0
411.0,375,28500.0,1,0,2,0,0,0,3147.0
447.0,125,1018.75,1,0,2,2,2,1,2230.0
899.0,9691,92064.5,1,0,7,2,2,1,6483.0
5092.0,2067,144690.0,1,0,12,2,2,0,8118.64
192.0,1860,13764.0,1,0,14,2,2,1,1617.52
4091.0,1600,3200.0,1,0,9,2,2,1,12130.9
195.0,3000,24450.0,1,0,6,2,2,1,2587.9
4230.0,12663,157274.46,1,0,12,2,2,1,8771.34
2584.0,32129,97672.16,1,0,6,2,2,1,26877.3
1640.0,29500,89680.0,1,0,7,2,2,1,11273.0
667.0,6500,48100.0,1,0,14,2,2,1,3609.2
2093.0,5836,160665.08,1,0,0,2,2,1,5962.31
232.0,2326,3535.52,1,0,0,1,1,1,1704.79
311.0,328,1115.2,1,0,14,2,2,1,1430.22
2519.0,1860,23101.2,1,0,9,2,2,1,15252.7
1586.0,14995,141702.75,1,0,6,2,2,1,17289.0
422.0,16,420.0,1,0,2,2,2,10,2812.3
408.0,3847,28467.8,1,0,0,2,2,1,1514.68
2095.0,16610,220580.8,1,0,2,2,2,1,10098.25
1313.0,8805,25622.55,1,1,3,2,2,1,9330.0
1313.0,87768,298411.2,1,1,3,2,2,1,9330.0
4668.0,5536,10629.12,1,0,0,1,1,1,8787.28
387.0,1358,13023.22,1,1,12,3,2,8,2107.14
2115.0,9474,89529.3,1,1,4,2,2,1,2882.85
4289.0,40000,296000.0,1,0,3,2,2,1,24594.29
1154.0,224,3696.0,1,0,6,1,1,1,12508.65
5184.0,78460,119259.2,1,0,7,3,2,1,17910.0
862.0,270,7433.1,1,0,6,2,2,1,9711.2
862.0,2415,4757.55,1,0,6,1,1,1,9711.2
422.0,1860,23101.2,1,0,9,2,2,1,3335.15
643.0,2000,64000.0,1,0,17,0,0,3,7805.33
1368.0,4342,86840.0,1,1,9,0,0,6,5663.0
12.0,15,1080.0,1,0,6,0,0,2,785.88
4678.0,81198,162396.0,1,0,4,2,2,1,30610.2
938.0,128,2112.0,1,0,6,1,1,1,11340.2
4.0,48,816.0,1,0,2,2,2,0,213.75
2955.0,2500,31050.0,1,0,12,2,2,1,4551.52
2955.0,1728,16416.0,1,0,12,2,2,1,4551.52
182.0,3180,25917.0,1,1,9,2,2,1,1593.48
490.0,2000,20.0,1,1,13,0,3,1,405.97
168.0,3000,10200.0,1,0,12,2,2,1,1074.95
46.0,127,243.84,1,0,14,1,1,1,740.34
1822.0,30874,93856.96,1,0,7,2,2,1,9742.0
161.0,550,5.5,1,0,9,0,3,1,939.12
526.0,1800,129582.0,1,1,9,0,0,2,2185.82
156.0,1400,18900.0,1,0,14,2,2,1,1282.6
2641.0,35000,420350.0,1,1,4,2,2,1,2938.92
4585.0,50000,472500.0,1,1,4,2,2,1,2938.92
1456.0,4100,13120.0,1,0,0,2,2,1,5048.32
6074.0,19999,399980.0,1,1,13,0,0,6,1250.0
1608.0,32544,94703.04,1,1,3,2,2,1,1700.32
235.0,1500,2100.0,1,0,6,1,1,1,3022.74
235.0,1500,3360.0,1,0,6,3,1,1,3022.74
127.0,2,76.72,1,0,2,3,2,8,4984.4
85.0,1152,4492.8,1,0,2,2,2,1,1266.05
82.0,4,105.0,1,0,2,2,2,10,1151.48
58.0,784,3057.6,1,0,2,2,2,1,1102.98
19.0,12,0.12,1,0,15,0,3,1,851.24
27.0,94,3863.4,1,0,2,2,2,5,1058.0
6067.0,20000,400000.0,1,1,13,0,0,6,1250.0
6986.0,50000,472500.0,1,1,4,2,2,1,6269.7
8343.0,5730,157746.9,1,0,3,2,2,1,9001.03
6036.0,252,12600.0,1,0,12,3,2,0,3671.92
8912.0,4000,48040.0,1,1,9,2,2,1,35513.01
4211.0,11980,46722.0,1,0,12,2,2,1,3227.48
25.0,14,537.04,1,1,7,3,2,8,505.0
25.0,50,2500.0,1,1,7,3,2,0,505.0
692.0,2005,3809.5,1,0,7,1,1,1,4983.22
1657.0,14600,172280.0,1,0,14,2,2,1,9995.55
209.0,2800,5880.0,1,0,0,1,1,1,5463.97
8848.0,4000,48040.0,1,1,9,2,2,1,37040.86
16.0,28,2800.0,1,0,15,0,0,2,1764.93
16.0,12,240.0,1,0,15,0,0,6,1764.93
8848.0,8000,16000.0,1,1,9,2,2,1,37040.86
3155.0,9599,28797.0,1,0,0,2,2,1,9021.82
3155.0,2200,29216.0,1,0,0,2,2,1,9021.82
893.0,9408,31987.2,1,0,4,2,2,1,6269.7
1114.0,12696,333270.0,1,0,2,2,2,10,7641.1
4247.0,50000,45796.8,1,1,4,2,2,1,8231.95
7017.0,76427,45796.8,1,0,3,2,2,1,5367.09
5147.0,27590,293005.8,1,0,7,2,2,1,29336.46
2002.0,11549,122650.38,1,0,7,2,2,1,10460.94
1313.0,35299,374875.38,1,0,7,2,2,1,14144.68
5588.0,6002,20406.8,1,0,2,2,2,1,18617.93
521.0,7876,12207.8,1,0,2,3,2,1,4608.92
1871.0,3231,28303.56,1,2,2,2,2,1,11492.86
7627.0,67842,45796.8,1,2,2,2,2,1,11492.86
2583.0,28624,267634.4,1,0,0,2,2,1,7608.7
483.0,8000,16000.0,1,1,9,2,2,1,2947.59
297.0,1067,34144.0,1,1,13,0,0,3,3616.67
2267.0,1132,17274.32,1,2,2,3,1,1,15128.37
8523.0,76000,45796.8,1,1,9,2,2,1,35673.58
10053.0,135000,45796.8,1,1,12,2,2,1,10211.52
5712.0,1977,31928.55,1,1,3,1,1,1,5873.0
24.0,248,793.6,1,0,2,2,2,1,1547.94
60.0,1067,3414.4,1,0,2,2,2,1,1981.1
3162.0,35000,327250.0,1,2,2,2,2,1,15128.37
1165.0,2178,23522.4,1,2,2,2,2,1,7329.83
1165.0,806,1531.4,1,2,2,1,1,1,7329.83
289.0,3895,27732.4,1,0,14,2,2,1,2798.7
89.0,400,20000.0,1,2,2,3,2,0,7329.83
361.0,3190,36366.0,1,2,2,2,2,1,7329.83
3364.0,400,20000.0,1,2,2,3,2,0,7329.83
376.0,9310,29792.0,1,0,12,2,2,1,2342.92
1921.0,22260,244860.0,1,0,4,2,2,1,2448.71
2078.0,1894,4621.36,1,1,12,2,2,1,2400.25
143.0,1268,14455.2,1,2,2,2,2,1,7445.8
1970.0,27941,307351.0,1,1,4,2,2,1,6759.28
1038.0,2757,5789.7,1,0,6,1,1,1,11774.5
1585.0,1260,6300.0,1,0,6,3,1,1,6811.39
78.0,108,189.0,1,0,6,3,2,1,6811.4
2047.0,18180,206343.0,1,0,0,2,2,1,6739.08
847.0,2237,5458.28,1,0,14,2,2,1,4999.48
1118.0,8784,99698.4,1,3,14,2,2,1,7338.54
1313.0,45964,367712.0,1,1,4,2,2,1,16339.98
5317.0,3181,6043.9,1,0,0,1,1,1,11005.67
2529.0,29426,201568.1,1,0,14,2,2,1,4031.3
640.0,5830,14225.2,1,0,0,2,2,1,5678.7
1914.0,17000,193800.0,1,2,2,2,2,1,9341.49
338.0,3001,34211.4,1,2,2,2,2,1,9341.49
22.0,240,2820.0,1,2,2,2,2,1,9341.49
2847.0,25281,288203.4,1,2,2,2,2,1,9341.49
1905.0,16912,192796.8,1,2,2,2,2,1,9341.49
1900.0,22059,137206.98,1,1,4,2,2,1,4997.46
120.0,1604,11420.48,1,1,12,2,2,1,1799.88
286.0,4410,6438.6,1,0,6,3,2,1,3842.22
1258.0,12873,37331.7,1,0,7,2,2,1,6027.68
1028.0,1,80.0,0,0,13,0,0,2,10083.69
957.0,11092,74871.0,0,0,1,2,2,1,1869.41
2548.0,6280,45796.8,0,0,4,0,0,2,28709.52
21.0,298,685.4,0,0,6,2,1,1,304.62
39.0,90,8010.0,0,0,18,0,0,2,1434.98
62.0,400,2740.0,0,0,12,2,2,8,642.99
638.0,1468,117440.0,0,0,19,0,0,2,12922.07
34.0,305,7777.5,0,0,19,0,0,4,836.8
1.0,3,49.5,0,0,6,0,5,1,969.55
2922.0,5300,18550.0,0,0,1,2,2,1,5616.02
3237.0,54768,133633.92,0,3,20,3,1,1,10923.46
1295.0,11500,132135.0,0,0,1,2,2,1,2021.05
1948.0,16000,56800.0,0,0,1,2,2,1,3138.25
1186.0,2744,244216.0,0,0,2,0,0,2,25193.28
4815.0,56877,265615.59,0,0,20,2,2,1,5886.9
893.0,3500,245000.0,0,0,0,0,0,2,12858.12
2516.0,17760,177600.0,0,0,1,2,2,1,3816.3
110.0,1680,13860.0,0,0,1,2,2,1,791.43
1313.0,138422,45796.8,0,0,5,2,2,1,4781.8
957.0,2000,160000.0,0,0,0,0,0,2,18919.56
1313.0,243800,45796.8,0,3,15,2,2,1,24875.46
3034.0,25000,256000.0,0,3,6,2,2,1,7658.27
505.0,500,15410.0,0,0,0,1,1,7,6523.85
509.0,77,2464.0,0,0,21,0,0,3,8021.11
2672.0,13000,105300.0,0,0,1,2,2,1,2504.64
177.0,18,576.0,0,0,18,0,0,3,1692.35
172.0,377,30160.0,0,0,16,0,0,2,4504.46
43.0,121,9075.0,0,0,14,2,2,0,199.0
1849.0,21504,139776.0,0,0,1,2,2,1,4191.83
71.0,448,403.2,0,0,22,0,3,6,844.36
4784.0,35136,284952.96,0,0,12,2,2,1,19286.53
54.0,32,1024.0,0,0,21,0,0,3,2734.02
3504.0,1832,3847.2,0,3,6,1,1,1,7117.39
205.0,350,9450.0,0,0,0,0,0,4,1437.4
21.0,174,4047.24,0,0,1,2,2,8,583.66
3076.0,32670,151915.5,0,0,9,2,2,1,25730.13
5795.0,62209,45796.8,0,0,5,2,2,1,63600.4
132.0,940,1175.0,0,0,21,2,1,1,2516.57
63.0,595,16422.0,0,0,19,0,0,4,865.67
2284.0,14448,46667.04,0,0,6,2,2,1,13257.25
22.0,108,3888.0,0,0,14,2,2,0,265.0
1427.0,8298,45796.8,0,0,13,0,0,2,16090.59
394.0,5925,9243.0,0,0,3,3,1,1,3245.39
2235.0,9800,63602.0,0,0,1,2,2,1,3708.72
2090.0,1000,350000.0,0,0,17,0,0,0,51331.09
1378.0,19992,156337.44,0,0,20,2,2,1,3646.1
849.0,10000,19900.0,0,0,4,2,1,1,4316.34
176.0,35,1120.0,0,0,18,0,0,3,4124.74
1736.0,9095,62300.75,0,0,1,2,2,1,8163.83
182.0,300,7350.0,0,0,6,0,0,9,2581.83
1292.0,7600,15808.0,0,0,1,2,2,1,2800.95
4669.0,50544,334095.84,0,0,6,2,2,1,34778.32
395.0,3528,27342.0,0,0,1,2,2,1,3538.57
1208.0,2915,0.0,0,0,3,0,0,2,20583.37
1415.0,3484,278720.0,0,0,19,0,0,2,33228.68
3334.0,10000,200000.0,0,0,3,0,0,6,21952.35
2783.0,9500,304000.0,0,0,4,0,0,3,20621.1
175.0,1244,17540.4,0,0,15,2,2,1,5864.56
655.0,4000,112000.0,0,0,0,2,2,1,5300.24
454.0,400,12328.0,0,0,5,1,1,7,7152.99
77.0,800,6064.0,0,0,12,3,2,1,979.14
574.0,7445,16676.8,0,0,14,2,1,1,3868.24
182.0,263,486.55,0,0,1,1,1,1,5970.85
2996.0,56000,133280.0,0,0,7,2,2,1,10612.93
1313.0,100986,343352.4,0,0,3,2,2,1,41585.93
550.0,1900,55100.0,0,0,0,0,0,4,8263.16
39.0,100,8000.0,0,0,3,0,0,2,1176.54
824.0,3812,231845.84,0,0,1,2,2,5,3216.15
71.0,112,8400.0,0,0,22,0,0,6,844.36
383.0,3528,22932.0,0,0,1,2,2,1,1162.52
976.0,2044,181916.0,0,0,2,0,0,2,26014.88
1337.0,20867,32552.52,0,0,3,3,1,1,8403.67
9306.0,150000,430500.0,0,3,20,2,2,1,10511.33
1313.0,159000,443610.0,0,3,20,2,2,1,25199.31
859.0,1245,48555.0,0,0,2,2,4,0,5810.56
27.0,109,17410.04,0,0,5,2,2,0,2205.25
488.0,5745,25909.95,0,3,20,2,2,1,4232.71
1053.0,2730,218400.0,0,0,9,0,0,2,27236.25
1303.0,2744,244216.0,0,0,2,0,0,2,28734.43
6385.0,3680,20240.0,0,3,6,3,1,1,8768.76
5864.0,71376,231258.24,0,3,6,2,2,1,7558.01
2272.0,2265,69807.3,0,0,4,1,1,7,14603.71
227.0,1000,97680.0,0,0,6,0,0,2,2486.62
1278.0,6000,57000.0,0,0,0,2,1,0,1742.12
2423.0,29908,89125.84,0,0,6,2,2,1,14650.41
4416.0,87500,45796.8,0,3,20,2,2,1,7334.83
1394.0,3200,256000.0,0,0,0,0,0,2,20822.73
2712.0,4068,99666.0,0,0,5,0,0,9,37680.04
1017.0,2132,170560.0,0,0,15,0,0,2,14959.84
113.0,60,1849.2,0,0,21,1,1,7,2570.86
1961.0,1769,3714.9,0,0,1,2,1,1,7308.37
282.0,1080,43869.6,0,0,5,3,1,0,1028.1
1081.0,9000,179100.0,0,0,3,2,2,1,5834.1
19.0,75,3750.0,0,0,14,3,2,0,435.0
181.0,337,29993.0,0,0,18,0,0,2,4978.09
2607.0,8018,256576.0,0,0,2,0,0,3,28595.45
127.0,2452,17899.6,0,3,20,2,2,1,47101.63
876.0,2769,88608.0,0,0,8,0,0,3,8969.97
112.0,34,1088.0,0,0,21,0,0,3,3196.31
2606.0,6000,480000.0,0,0,4,0,0,2,38354.26
993.0,11510,53751.7,0,0,20,2,2,1,4263.07
2806.0,20000,40000.0,0,0,1,2,2,1,18207.5
59.0,270,12501.0,0,0,8,2,1,0,180.0
300.0,375,2561.25,0,0,6,1,1,1,2949.23
2011.0,16300,181745.0,0,0,1,2,2,1,11648.31
1255.0,3662,117184.0,0,0,2,0,0,3,15794.47
437.0,464,858.4,0,0,1,1,1,1,1222.31
12.0,35,1120.0,0,0,23,0,0,3,646.81
3536.0,24480,58752.0,0,0,1,2,2,1,20910.43
37.0,81,6480.0,0,0,15,0,0,2,2190.78
574.0,10000,65000.0,0,0,2,2,2,1,4760.43
577.0,1400,112000.0,0,0,0,0,0,2,9275.59
1313.0,36831,170159.22,0,3,6,2,2,1,20526.23
2753.0,8460,270720.0,0,0,3,0,0,3,25485.81
838.0,2162,6810.3,0,0,20,1,1,1,4876.31
1113.0,2342,187360.0,0,0,9,0,0,2,20082.38
1914.0,4708,376640.0,0,0,12,0,0,2,13489.96
793.0,2000,64000.0,0,0,2,0,0,3,7938.18
3642.0,34595,77838.75,0,0,17,2,2,1,31434.31
3206.0,8474,25422.0,0,0,20,1,1,1,2154.51
3652.0,71596,241278.52,0,0,7,2,2,1,15236.52
4810.0,46530,45796.8,0,0,5,2,2,1,27894.81
711.0,1000,39000.0,0,0,2,2,4,0,5433.21
40.0,400,9304.0,0,0,1,2,2,8,642.45
10210.0,30000,313500.0,0,0,1,2,2,1,17392.05
91.0,218,17440.0,0,0,3,0,0,2,2082.39
9.0,20,1900.0,0,0,15,0,0,0,779.06
3138.0,23040,186854.4,0,0,12,2,2,1,16537.12
4027.0,41286,220880.1,0,0,5,2,2,1,28833.91
10329.0,117359,45796.8,0,3,5,2,2,1,32530.22
2904.0,20500,228575.0,0,0,1,2,2,1,14223.39
1826.0,5264,168448.0,0,0,4,0,0,3,16438.26
236.0,2600,33800.0,0,0,7,3,2,1,1131.48
9147.0,137654,45796.8,0,3,20,2,2,1,11314.2
346.0,705,1064.55,0,0,6,1,1,1,3429.78
4609.0,36426,296143.38,0,0,3,2,2,1,17581.92
328.0,1129,32741.0,0,0,0,0,0,4,4420.31
1953.0,14011,25920.35,0,0,1,2,2,1,3658.08
1173.0,100,8905.0,0,0,6,2,5,1,7019.07
1478.0,18544,340096.96,0,0,3,3,2,0,1312.2
1313.0,3300,13035.0,0,3,6,2,1,1,16028.78
201.0,1515,15119.7,0,3,20,3,1,1,4134.92
174.0,2225,44500.0,0,0,7,3,2,1,2052.97
1598.0,4132,52683.0,0,0,3,2,1,0,12689.71
2777.0,21858,184044.36,0,0,1,2,2,1,4461.72
44.0,414,11426.4,0,0,19,0,0,4,694.1
3335.0,10000,200000.0,0,0,3,0,0,6,23616.68
1486.0,2894,3617.5,0,0,6,2,1,1,12749.39
195.0,679,22067.5,0,0,7,0,0,4,2211.04
1378.0,7999,45796.8,0,0,13,0,0,2,14842.19
17.0,26,832.0,0,0,7,0,0,3,334.65
6853.0,23240,45796.8,0,3,5,2,2,1,81246.12
3335.0,10000,200000.0,0,0,3,0,0,6,23650.43
4007.0,63200,347600.0,0,0,3,2,2,1,23397.41
4121.0,37870,103006.4,0,3,20,2,2,1,4957.81
94.0,889,3200.4,0,3,6,2,1,1,2350.55
627.0,2074,74746.96,0,0,5,2,2,1,6072.8
1044.0,20000,43000.0,0,0,4,2,2,1,5145.69
484.0,1969,119754.58,0,0,1,2,2,5,1565.1
3637.0,12315,45796.8,0,0,13,0,0,2,38452.73
1454.0,8442,45796.8,0,0,13,0,0,2,13343.23
1184.0,11811,69684.9,0,0,4,2,2,1,5904.94
436.0,3000,6720.0,0,0,1,3,1,1,1238.16
1041.0,29925,92468.25,0,0,5,2,2,1,730.82
2804.0,34640,122972.0,0,0,1,2,2,1,9759.55
3790.0,9690,14631.9,0,0,5,1,1,1,66260.33
158.0,1458,40240.8,0,0,14,0,0,4,3824.96
2128.0,100,1750.0,0,0,1,2,2,1,7784.92
2393.0,5900,472000.0,0,0,0,0,0,2,33029.82
1701.0,112,1618.4,0,0,1,2,2,1,4288.83
2128.0,11592,52048.08,0,0,1,2,2,1,7784.92
1360.0,10150,228375.0,0,0,2,2,2,1,7665.38
1736.0,319,7419.94,0,0,1,2,2,8,5265.22
3380.0,28663,74523.8,0,0,3,2,2,1,17603.58
22.0,120,822.0,0,0,12,2,2,8,828.76
939.0,2371,68759.0,0,0,0,0,0,4,8695.18
1159.0,2863,229040.0,0,0,4,0,0,2,15174.53
271.0,1500,149780.99,0,0,0,2,2,0,2527.94
9479.0,84000,45796.8,0,0,1,2,2,1,14402.92
1265.0,3053,0.0,0,0,3,0,0,2,21384.75
1117.0,2352,188160.0,0,0,15,0,0,2,14959.83
670.0,5000,100000.0,0,0,6,2,2,1,4909.72
3845.0,66825,206489.25,0,0,5,2,2,1,20194.78
120.0,336,2520.0,0,0,1,2,2,1,9013.85
4040.0,43280,287812.0,0,3,20,2,2,1,6121.42
54.0,27,864.0,0,0,21,0,0,3,2734.02
1061.0,2751,220080.0,0,0,4,0,0,2,23722.96
140.0,2098,38477.32,0,0,3,3,2,0,1870.73
1383.0,2072,50764.0,0,0,5,0,0,9,18323.97
909.0,7850,46629.0,0,0,0,2,1,1,6020.53
136.0,771,9444.75,0,0,1,2,2,1,678.96
101.0,336,10752.0,0,0,3,0,0,3,1428.13
829.0,1832,146560.0,0,0,12,0,0,2,8680.27
7698.0,152535,361507.95,0,3,20,2,2,1,11372.23
3998.0,19760,94848.0,0,0,1,2,2,1,12974.12
12.0,5,2000.0,0,0,15,0,0,0,1840.97
385.0,3715,20766.85,0,0,8,2,2,1,3248.6
2277.0,2266,69838.12,0,0,4,1,1,7,13894.08
164.0,100,3082.0,0,0,6,1,1,7,2419.33
2097.0,7412,45796.8,0,0,12,0,0,2,15891.96
2022.0,4987,443843.0,0,0,2,0,0,2,30257.97
180.0,378,33642.0,0,0,23,0,0,2,4529.86
1936.0,19920,114340.8,0,0,1,2,2,1,5314.56
4233.0,26663,176242.43,0,0,10,2,2,1,26663.64
3243.0,47625,372427.5,0,0,20,2,2,1,1881.24
7017.0,32280,146228.4,0,3,20,2,2,1,11372.23
1842.0,26991,211069.62,0,0,20,2,2,1,5298.03
3313.0,25000,204250.0,0,3,20,3,1,1,4689.6
19.0,58,1856.0,0,0,23,0,0,3,594.51
3098.0,25000,65000.0,0,0,1,2,2,1,12745.06
1364.0,14842,105081.36,0,0,1,2,2,1,2348.57
45.0,414,11426.4,0,0,19,0,0,4,753.35
16.0,81,5844.15,0,0,12,0,0,2,467.26
884.0,14164,131725.2,0,0,9,2,1,1,8280.73
77.0,30,10500.0,0,0,17,0,0,0,1800.48
536.0,1295,1955.45,0,3,6,1,1,1,1893.24
1701.0,3548,14369.4,0,0,1,2,2,1,4288.83
112.0,17,544.0,0,0,21,0,0,3,3196.31
908.0,2052,3098.52,0,0,6,1,1,1,6438.91
2294.0,10000,369100.0,0,0,4,2,2,5,1100.2
125.0,175,4287.5,0,0,7,0,0,9,1472.03
128.0,175,4287.5,0,0,7,0,0,9,1584.09
1063.0,4280,351816.0,0,0,1,2,2,5,11167.45
5999.0,64269,427388.85,0,3,20,2,2,1,13829.58
949.0,15041,139881.3,0,0,3,2,1,1,4673.77
3612.0,28853,236594.6,0,0,24,2,2,1,18256.1
1208.0,6549,92340.9,0,0,1,2,2,1,3306.51
17.0,50,1600.0,0,0,23,0,0,3,1117.79
577.0,1200,96000.0,0,0,19,0,0,2,14493.81
2832.0,1436,16442.2,0,0,1,2,2,1,7474.2
7140.0,54090,45796.8,0,3,6,2,2,1,7992.56
335.0,1000,23670.0,0,0,3,3,2,0,888.0
3520.0,35955,167190.75,0,2,9,2,2,1,23014.35
535.0,4600,27324.0,0,0,0,2,1,1,5924.33
1624.0,4000,400000.0,0,0,6,0,0,2,16994.9
17.0,50,1600.0,0,0,11,0,0,3,617.79
56.0,30,924.6,0,0,21,1,1,7,460.9
45.0,426,11114.34,0,0,3,3,1,1,1013.19
139.0,336,26880.0,0,0,3,0,0,2,2234.96
33.0,172,791.2,0,0,8,3,1,1,882.81
