,Country,Fulfill_Via,Shipment_Mode,Sub_Classification,Dosage_Form,Line_Item_Quantity,Line_Item_Value,Line_Item_Insurance_(USD),Freight_Cost_USD_Clean,Weight_Kilograms_Clean
91,7,0,0,0,0,4650.0,372000.0,69.86500000000001,24859.45,1707.0
92,2,0,0,0,0,3500.0,280000.0,448.0,5858.57,1194.0
93,1,0,0,1,1,1000.0,1920.0,3.07,13762.41,960.0
94,1,0,0,1,1,1000.0,2100.0,3.36,13762.41,960.0
95,1,0,0,1,1,1000.0,2100.0,3.36,4193.49,941.0
96,1,0,0,2,2,3000.0,40500.0,64.8,4454.62,332.0
97,1,0,0,2,2,22500.0,277425.0,443.88,16095.39,1955.0
98,1,0,0,2,2,500.0,41095.0,65.75,1767.38,117.0
99,3,0,0,0,0,10000.0,200000.0,320.0,25165.3,3336.0
100,5,0,0,2,2,1609.0,27353.0,43.76,7922.24,157.0
101,1,0,0,2,3,100.0,18333.0,29.33,2535.4,337.0
102,2,0,0,0,0,10000.0,270000.0,432.0,28002.75,3336.0
103,5,0,0,2,2,1099.0,30222.5,48.36,1511.25,113.0
104,1,0,0,2,3,1200.0,2100.0,3.36,2429.85,125.0
105,2,0,0,0,0,650.0,51993.5,83.19,2577.27,148.0
106,11,0,0,0,0,450.0,14400.0,23.04,2496.62,154.0
107,2,0,0,0,0,10270.0,277290.0,443.66,18864.37,2907.0
108,12,0,0,0,0,9000.0,288000.0,460.8,55746.59,9000.0
109,4,0,0,0,0,6040.0,193280.0,309.25,24689.0,2052.0
110,0,0,0,0,0,289.0,7803.0,15.29,1104.69,79.0
111,12,0,0,0,0,3000.0,215970.0,345.55,5298.9,682.0
112,0,0,0,0,0,1116.0,78120.0,124.99,5175.72,255.0
113,0,0,0,0,0,1116.0,78120.0,153.12,7118.12,256.0
114,8,0,0,0,0,832.0,26624.0,42.6,3740.04,832.0
115,8,0,0,0,0,213.0,15333.87,24.53,959.46,49.0
116,11,0,0,0,0,10.0,3500.0,5.6,604.0,39.0
117,1,0,0,2,2,10080.0,29232.0,46.77,4159.45,507.0
118,1,0,0,2,2,6720.0,77145.6,123.43,3796.05,522.0
119,1,0,0,1,2,400.0,2800.0,4.48,3013.09,81.0
120,1,0,0,2,3,10780.0,15631.0,25.01,7575.6,502.0
121,6,0,0,0,0,1123.0,78610.0,154.08,2851.72,257.0
122,5,0,0,0,0,340.0,47260.0,75.62,5446.06,234.0
123,5,0,0,2,2,47879.0,569281.31,910.85,30408.04,5311.0
124,5,0,0,2,2,61021.0,725539.69,1160.86,38120.96,6768.0
125,1,0,0,2,2,4300.0,37023.0,59.24,18614.72,2719.0
126,1,0,0,2,3,18030.0,26143.5,41.83,5822.44,1114.0
127,4,0,0,3,4,3000.0,30.0,0.05,7303.52,889.0
128,8,0,0,0,0,213.0,15333.87,30.05,1047.39,49.0
129,2,0,0,3,4,6502.0,65.02,0.1,24870.05,1927.0
130,2,0,0,0,0,6875.0,549931.25,879.89,19992.75,1566.0
131,1,0,0,2,2,434.0,35674.8,69.92,2709.98,113.0
132,1,0,0,2,2,1100.0,12540.0,24.58,2568.6,159.0
133,1,0,0,2,2,8400.0,85596.0,167.77,3247.73,613.0
134,1,0,0,2,2,3648.0,26448.0,51.84,2335.19,323.0
135,8,0,0,5,0,108.0,4050.0,7.94,648.27,34.0
136,7,0,0,0,0,5958.0,160866.0,257.39,11066.17,2147.0
137,7,0,0,0,0,3982.0,107514.0,210.73,7303.25,1445.0
138,7,0,0,0,0,6998.0,160954.0,257.53,44347.71,5057.0
139,7,0,0,0,0,3470.0,79810.0,156.43,19882.25,2509.0
140,7,0,0,0,0,3510.0,80730.0,158.23,22433.91,2535.0
141,1,0,0,2,2,6000.0,17400.0,34.1,2653.27,581.0
142,2,0,0,0,0,5751.0,460080.0,901.76,22451.67,1723.0
143,10,0,0,0,0,3.0,225.0,0.44,963.34,3.0
144,8,0,0,0,0,100.0,2700.0,5.29,692.38,28.0
145,10,0,0,0,0,68.0,2176.0,4.26,1003.52,22.0
146,1,0,0,2,2,9000.0,21600.0,42.34,9809.7,2228.0
147,1,0,0,2,2,700.0,7805.0,15.3,12835.2,3509.0
148,2,0,0,2,2,25000.0,1260000.0,1825.8853909196707,7933.38,2067.0
149,6,0,0,0,0,1680.0,117600.0,230.5,3241.06,382.0
150,6,0,0,1,3,2100.0,10500.0,20.58,1903.54,187.0
151,12,0,0,0,0,9000.0,648000.0,1270.08,25052.69,2655.0
152,14,0,0,2,3,60.0,1100.4,2.16,428.91,3000.0
153,5,0,0,2,2,7840.0,71344.0,139.83,853.88,719.0
154,8,0,0,0,0,425.0,38250.0,74.97,1859.79,130.0
155,8,0,0,0,0,276.0,24840.0,48.69,1205.7,87.0
156,2,0,0,2,2,73.0,3000.3,5.88,1332.43,69.0
157,13,0,0,0,0,5.0,160.0,0.31,12561.4,2.0
158,13,0,0,0,0,4995.0,159840.0,313.29,275.0,4995.0
159,2,0,0,2,2,2040.0,83844.0,164.33,3777.93,309.0
160,5,0,0,2,2,26932.0,317528.28,622.36,30661.5,3393.0
161,0,0,0,0,0,1000.0,110000.0,215.6,8114.11,1073.0
162,10,0,0,0,0,800.0,56000.0,109.76,2008.54,195.0
163,1,0,0,2,3,150.0,1950.0,3.82,4111.71,30.0
164,0,0,0,0,0,140.0,15400.0,30.18,4318.21,158.0
165,10,0,0,1,2,2000.0,3800.0,7.45,1484.75,251.0
166,4,0,0,0,0,2000.0,144000.0,310.46,5962.58,590.0
167,8,0,0,2,2,2733.0,224625.27,440.27,314.0,589.0
168,0,0,0,0,0,100.0,7535.0,69.86500000000001,1845.74,107.0
169,6,0,0,0,0,45.0,7875.0,69.86500000000001,854.34,29.0
170,1,0,0,2,2,1000.0,17000.0,69.86500000000001,7682.69,61.0
171,1,0,0,2,2,35000.0,152250.0,69.86500000000001,45450.08,7590.0
172,1,0,0,2,2,20000.0,338000.0,69.86500000000001,45450.08,7590.0
173,2,0,0,1,1,416.0,1809.6,69.86500000000001,5920.42,504.0
174,2,0,0,2,2,486.0,2041.2,69.86500000000001,5920.42,504.0
175,4,0,0,1,1,906.0,19071.3,69.86500000000001,3850.8,316.0
176,4,0,0,2,2,38780.0,432009.2,69.86500000000001,14364.29,3217.0
177,2,0,0,2,2,4632.0,16906.8,69.86500000000001,4861.14,479.0
178,2,0,0,2,3,166.0,356.9,69.86500000000001,4861.14,479.0
179,4,0,0,2,2,60784.0,1018132.0,69.86500000000001,49824.57,11179.0
180,1,0,0,1,1,1000.0,5050.0,69.86500000000001,25124.12,3822.0
181,1,0,0,1,1,1000.0,2440.0,69.86500000000001,18772.94,2575.0
182,6,0,0,0,0,25.0,10000.0,69.86500000000001,1498.02,60.0
183,1,0,0,2,2,25000.0,187500.0,300.0,21150.56,2336.0
184,0,0,0,0,0,50.0,20000.0,69.86500000000001,3004.62,120.0
185,2,0,0,0,0,10000.0,270000.0,432.0,28118.58,3045.0
186,2,0,0,0,0,11500.0,310500.0,496.8,43664.71,3276.0
187,2,0,0,0,0,8000.0,216000.0,345.6,22838.29,2603.0
188,1,0,0,2,2,22500.0,277425.0,443.88,18045.24,2895.0
189,1,0,0,1,1,500.0,950.0,1.52,13762.41,960.0
190,1,0,0,1,2,800.0,5600.0,8.96,2514.05,161.0
191,1,0,0,1,1,200.0,16440.0,26.3,2326.1,340.0
192,3,0,0,0,0,10000.0,200000.0,320.0,27791.62,3336.0
193,3,0,0,0,0,5000.0,100000.0,160.0,14505.37,1456.0
194,7,0,0,2,3,35065.0,54350.75,86.96,6755.81,2318.0
195,8,0,0,0,0,2220.0,71040.0,113.66,6524.19,732.0
196,5,0,0,0,0,4500.0,144000.0,230.4,38425.29,2300.0
197,1,0,0,2,3,400.0,600.0,0.96,2426.05,83.0
198,2,0,0,0,0,9048.0,244296.0,390.87,20635.3,2985.0
199,2,0,0,0,0,3000.0,239970.0,383.95,12770.05,861.0
200,2,0,0,0,0,3199.0,255888.01,409.42,8213.59,550.0
201,4,0,0,0,0,2000.0,143980.0,230.37,4113.16,455.0
202,0,0,0,0,0,70.0,5039.3,8.06,515.48,16.0
203,0,0,0,0,0,1116.0,78120.0,124.99,5303.05,255.0
204,14,0,0,0,0,850.0,61191.5,97.91,2642.45,194.0
205,1,0,0,2,2,520.0,13000.0,20.8,5260.46,137.0
206,1,0,0,2,3,2576.0,3889.76,6.22,2789.74,121.0
207,1,0,0,2,3,2464.0,3720.64,5.95,2879.96,114.0
208,11,0,0,0,0,100.0,7199.0,11.52,641.04,25.0
209,11,0,0,0,0,100.0,7199.0,11.52,1038.39,25.0
210,6,0,0,0,0,1123.0,78610.0,154.08,2873.56,257.0
211,4,0,0,0,0,9000.0,288000.0,460.8,34902.96,3000.0
212,1,0,0,2,2,2016.0,24917.76,39.87,5921.97,120.0
213,2,0,0,0,0,12315.0,332505.0,532.01,29954.15,3508.0
214,14,0,0,2,3,50.0,1183.5,1.89,330.0,2.0
215,1,0,0,2,2,1440.0,10440.0,20.46,2147.61,128.0
216,4,0,0,3,4,4500.0,45.0,0.09,11062.05,1053.0
217,7,0,0,0,0,6998.0,160954.0,315.47,46117.09,4913.0
218,0,0,0,4,2,50000.0,19500.0,38.22,12830.91,1708.0
219,12,0,0,0,0,1000.0,80000.0,156.8,3499.18,337.0
220,12,0,0,0,0,1000.0,71990.0,115.18,2648.82,296.0
221,0,0,0,0,0,862.0,65512.0,128.4,25080.52,963.0
222,2,0,0,2,2,5900.0,297360.0,475.78,1727.2,493.0
223,4,0,0,0,0,5500.0,395945.0,776.05,12646.15,1624.0
224,1,0,0,2,2,6156.0,14774.4,28.96,3854.23,1044.0
225,10,0,0,0,0,150.0,10800.0,21.17,2946.64,46.0
226,14,0,0,2,3,50.0,917.0,1.8,378.0,2.0
227,7,0,0,0,0,3510.0,80730.0,158.23,20083.74,2535.0
228,3,0,0,0,0,839.0,26848.0,52.62,3261.37,284.0
229,2,0,0,0,0,5259.0,420720.0,824.61,22775.45,1584.0
230,10,0,0,0,0,7.0,490.0,0.96,963.34,3.0
231,8,0,0,0,0,1062.0,33984.0,66.61,4457.29,355.0
232,8,0,0,0,0,213.0,15336.0,30.06,1083.36,64.0
233,1,0,0,2,2,336.0,2520.0,4.94,2525.73,18.0
234,1,0,0,2,2,300.0,3345.0,6.56,9809.7,2228.0
235,5,0,0,0,0,386.0,27020.0,52.96,3936.25,88.0
236,6,0,0,1,2,80.0,560.0,1.1,260.0,43.0
237,6,0,0,2,2,1470.0,60417.0,118.42,2490.67,362.0
238,11,0,0,0,0,20.0,7000.0,13.72,684.42,48.0
239,13,0,0,0,0,7500.0,600000.0,1176.0,17974.65,2215.0
240,5,0,0,2,2,54432.0,641753.28,1257.84,61925.7,7278.0
241,10,0,0,0,0,180.0,12600.0,24.7,2760.11,43.0
242,1,0,0,2,2,35616.0,240408.0,471.2,10048.1,3479.0
243,1,0,0,2,2,6552.0,42588.0,83.47,4453.71,524.0
244,1,0,0,2,3,15960.0,23142.0,45.36,9931.49,1815.0
245,1,0,0,2,2,3500.0,39025.0,76.49,9931.49,1815.0
246,11,0,0,0,0,1.0,350.0,0.69,597.43,3.0
247,0,0,0,0,0,44.0,1375.0,69.86500000000001,633.73,15.0
248,14,0,0,2,2,5080.0,55880.0,69.86500000000001,5595.44,1172.0
249,1,0,0,2,2,200.0,32688.0,69.86500000000001,13981.96,54.0
250,5,0,0,0,0,2000.0,42000.0,69.86500000000001,5714.31,600.0
251,5,0,0,0,0,500.0,20000.0,69.86500000000001,17928.53,173.0
252,4,0,0,0,0,2500.0,200000.0,69.86500000000001,5157.65,44896.759680241674
253,4,0,0,0,0,400.0,8000.0,69.86500000000001,963.73,134.0
254,6,0,0,0,0,125.0,17375.0,69.86500000000001,4702.79,78.0
255,2,0,0,0,0,1500.0,120000.0,192.0,3906.29,512.0
256,1,0,0,2,2,1500.0,41475.0,66.36,18045.24,2895.0
257,1,0,0,2,2,1000.0,82190.0,131.5,2923.46,226.0
258,3,0,0,0,0,10000.0,200000.0,320.0,28466.06,3338.0
259,3,0,0,0,0,10000.0,200000.0,392.0,22856.02,3112.0
260,0,0,0,0,0,250.0,6750.0,10.8,1711.86,68.0
261,5,0,0,0,0,2450.0,78400.0,125.44,38425.29,2300.0
262,5,0,0,2,2,38784.0,271488.0,434.38,10500.0,4124.0
263,1,0,0,2,2,2000.0,164400.0,263.04,5866.31,513.0
264,1,0,0,2,3,800.0,1400.0,2.24,2426.05,83.0
265,6,0,0,1,2,180.0,1850.4,2.96,910.86,31.0
266,4,0,0,0,0,4300.0,309557.0,495.29,8690.26,979.0
267,0,0,0,0,0,476.0,36176.0,57.88,6924.83,522.0
268,5,0,0,0,0,3150.0,100800.0,161.28,15987.05,1080.0
269,0,0,0,0,0,1116.0,78120.0,124.99,4014.57,256.0
270,8,0,0,0,0,1062.0,33984.0,54.37,4717.51,362.0
271,1,0,0,1,2,408.0,3162.0,5.06,5260.46,137.0
272,1,0,0,2,2,10420.0,77108.0,123.37,7526.06,1000.0
273,1,0,0,2,2,9600.0,71040.0,113.66,7265.05,920.0
274,1,0,0,2,2,1520.0,124944.0,199.91,4393.32,385.0
275,1,0,0,2,2,800.0,65760.0,105.22,3449.4,208.0
276,1,0,0,2,2,15360.0,113664.0,181.86,5412.14,1360.0
277,1,0,0,2,2,2180.0,6997.8,11.2,5881.57,242.0
278,1,0,0,2,2,2016.0,18648.0,29.84,5551.97,185.0
279,1,0,0,1,2,400.0,2800.0,4.48,2035.66,81.0
280,1,0,0,2,2,10080.0,103219.2,165.15,13507.92,1537.0
281,6,0,0,0,0,2059.0,144130.0,230.61,3684.28,470.0
282,4,0,0,0,0,5900.0,188800.0,370.05,19569.48,1989.0
283,4,0,0,0,0,3000.0,215970.0,345.55,7303.52,889.0
284,8,0,0,0,0,1062.0,33984.0,54.37,3976.33,1062.0
285,11,0,0,0,0,5.0,160.0,0.26,1225.17,3.0
286,11,0,0,0,0,8.0,560.0,0.9,559.95,5406.0
287,1,0,0,2,2,1848.0,5359.2,8.57,3171.36,327.0
288,7,0,0,0,0,7002.0,161046.0,315.65,46117.09,4922.0
289,7,0,0,0,0,7002.0,161046.0,315.65,44360.44,5057.0
290,7,0,0,0,0,7002.0,161046.0,257.67,44347.71,5057.0
291,12,0,0,3,4,7690.0,76.9,0.15,23743.01,2278.0
292,5,0,0,2,2,18560.0,168896.0,331.04,16414.22,1698.0
293,10,0,0,0,0,650.0,20800.0,33.28,7078.9,220.0
294,3,0,0,0,0,1678.0,53696.0,105.24,4810.99,554.0
295,7,0,0,3,4,10000.0,80000.0,156.8,4856.14,400.0
296,3,0,0,2,2,24963.0,1258135.2,1825.8853909196707,3451.41,2462.0
297,8,0,0,0,0,351.0,25272.0,49.53,1097.78,60.0
298,1,0,0,2,2,5200.0,15080.0,29.56,12835.2,3509.0
299,4,0,0,0,0,300.0,6000.0,11.76,1205.43,94.0
300,15,0,0,0,0,80.0,6800.0,13.33,812.0,33.0
301,3,0,0,2,2,10680.0,438948.0,860.34,12620.12,2724.0
302,11,0,0,0,0,20.0,7000.0,13.72,1119.99,48.0
303,5,0,0,2,2,28034.0,195677.32,383.53,19023.36,2268.0
304,2,0,0,4,2,2000.0,70420.0,138.02,17170.07,1250.0
305,0,0,0,0,0,476.0,52360.0,102.63,9471.52,534.0
306,0,0,0,0,0,18.0,1980.0,3.88,2199.43,20.0
307,10,0,0,0,0,6760.0,216320.0,423.99,17643.81,2261.0
308,3,0,0,2,3,820.0,73074.13,143.23,3310.89,424.0
309,10,0,0,0,0,4.0,300.0,0.59,133.25,4.0
310,0,0,0,0,0,31.0,734.7,69.86500000000001,515.32,11.0
311,0,0,0,0,0,19.0,551.0,69.86500000000001,859.53,13.0
312,1,0,0,2,3,198.0,35802.36,69.86500000000001,7286.16,389.0
313,2,0,0,1,1,416.0,2579.2,69.86500000000001,5920.42,504.0
314,0,0,0,2,2,16683.0,65897.85,69.86500000000001,20257.08,1498.0
315,0,0,0,2,3,9321.0,29361.15,69.86500000000001,20257.08,1498.0
316,8,0,0,2,3,602.0,1414.7,69.86500000000001,569.52,37.0
317,14,0,0,2,2,6349.0,21269.15,69.86500000000001,2623.49,369.0
318,4,0,0,2,2,33333.0,120332.13,69.86500000000001,49824.57,11179.0
319,1,0,0,2,2,98400.0,329640.0,69.86500000000001,27923.26,4300.0
320,1,0,0,1,2,1700.0,17850.0,69.86500000000001,14982.1,356.0
321,1,0,0,2,2,700.0,30835.0,69.86500000000001,25124.12,3822.0
322,1,0,0,2,2,38300.0,641525.0,69.86500000000001,25124.12,3822.0
323,1,0,0,2,2,1320.0,238682.4,69.86500000000001,13453.12,304.0
324,8,0,0,0,0,230.0,18400.0,69.86500000000001,801.54,38681.0
325,2,0,0,0,0,40.0,1600.0,69.86500000000001,713.58,14.0
326,3,0,0,0,0,700.0,97300.0,69.86500000000001,3114.08,488.0
327,8,0,0,0,0,1000.0,32000.0,69.86500000000001,5240.47,337.0
328,8,0,0,0,0,1500.0,48000.0,76.8,8576.8,515.0
329,8,0,0,0,0,300.0,21597.0,34.56,1398.6,69.0
330,6,0,0,3,4,300.0,3.0,0.0,240.0,24.0
331,0,0,0,0,0,2000.0,47000.0,75.2,7961.7,750.0
332,5,0,0,0,0,1400.0,23100.0,36.96,3616.95,405.0
333,1,0,0,2,2,1000.0,82200.0,131.52,3120.92,249.0
334,5,0,0,0,0,1500.0,107985.0,172.78,9479.89,340.0
335,1,0,0,2,3,600.0,900.0,1.44,2429.85,125.0
336,6,0,0,0,0,2.0,278.0,0.44,897.52,1.0
337,11,0,0,0,0,450.0,14400.0,23.04,1625.08,155.0
338,2,0,0,0,0,7301.0,197127.0,315.4,16036.94,2093.0
339,15,0,0,0,0,1436.0,103377.64,165.4,6687.51,327.0
340,0,0,0,0,0,659.0,13180.0,25.83,2358.13,206.0
341,15,0,0,0,0,7.0,2450.0,3.92,587.63,17.0
342,11,0,0,0,0,200.0,14398.0,23.04,1028.18,46.0
343,14,0,0,3,4,850.0,8.5,0.01,360.0,56.0
344,14,0,0,0,0,1275.0,34425.0,55.08,4193.88,483.0
345,14,0,0,0,0,85.0,2720.0,4.35,1253.98,85.0
346,0,0,0,0,0,331.0,25156.0,40.25,7915.98,366.0
347,1,0,0,2,2,500.0,12500.0,20.0,5217.59,124.0
348,1,0,0,2,2,2016.0,27538.56,44.06,2864.44,122.0
349,0,0,0,0,0,250.0,17997.5,28.8,1796.68,57.0
350,1,0,0,2,2,3024.0,27972.0,44.76,10356.86,703.0
351,1,0,0,2,2,1040.0,85488.0,136.78,2519.89,251.0
352,1,0,0,2,2,9576.0,24897.6,39.84,7884.8,889.0
353,6,0,0,0,0,121.0,16819.0,26.91,1372.85,100.0
354,6,0,0,0,0,84.0,11676.0,18.68,871.71,54.0
355,5,0,0,0,0,4327.0,302890.0,484.62,26574.61,986.0
356,9,0,0,0,0,1396.0,100498.04,196.98,5781.14,414.0
357,1,0,0,2,2,15960.0,38304.0,61.29,6609.02,755.0
358,1,0,0,2,2,5040.0,62294.4,99.67,4883.46,301.0
359,3,0,0,1,1,132.0,1990.56,3.18,633.0,65.0
360,2,0,0,5,2,7.0,184.45,0.3,4404.9,488.0
361,2,0,0,0,0,8485.0,229095.0,449.03,22229.32,2441.0
362,1,0,0,2,2,6.0,493.2,0.97,2709.98,9.0
363,1,0,0,2,2,880.0,20680.0,40.53,2771.84,331.0
364,1,0,0,1,2,280.0,1960.0,3.84,1516.05,60.0
365,7,0,0,0,0,6998.0,160954.0,257.53,44347.71,5057.0
366,0,0,0,0,0,1174.0,82180.0,131.49,4015.0,275.0
367,6,0,0,5,2,30.0,197.1,0.39,21015.77,3221.0
368,0,0,0,0,0,1174.0,82180.0,161.07,5243.53,268.0
369,10,0,0,3,4,150.0,1.5,0.0,2698.04,46.0
370,1,0,0,2,2,6966.0,16718.4,32.77,3894.21,1068.0
371,1,0,0,2,2,4200.0,12180.0,23.87,3854.23,1044.0
372,12,0,0,0,0,4916.0,157312.0,308.33,23300.18,1651.0
373,7,0,0,0,0,2500.0,80000.0,156.8,8101.57,844.0
374,7,0,0,0,0,8964.0,242028.0,474.37,15619.2,3231.0
375,7,0,0,0,0,3510.0,80730.0,158.23,20083.74,2535.0
376,0,0,0,5,2,12.0,629.88,1.23,536.78,12.0
377,10,0,0,0,0,700.0,22400.0,43.9,6862.01,236.0
378,1,0,0,2,3,9576.0,13885.2,27.21,9809.7,2228.0
379,3,0,0,0,0,1132.0,81504.0,159.75,4323.93,337.0
380,5,0,0,0,0,3912.0,88020.0,172.52,15022.74,1320.0
381,6,0,0,2,2,10.0,411.0,0.81,807.28,9.0
382,1,0,0,1,2,260.0,3315.0,6.5,2246.81,56.0
383,0,0,0,1,1,50.0,2055.0,4.03,1939.99,99.0
384,0,0,0,0,0,800.0,56000.0,109.76,3272.6,182.0
385,4,0,0,0,0,7000.0,224000.0,439.04,21686.21,2379.0
386,2,0,0,4,2,2000.0,70420.0,138.02,14515.44,10.0
387,1,0,0,2,3,6048.0,8769.6,17.19,6341.88,1804.0
388,11,0,0,0,0,1200.0,84000.0,164.64,3321.08,274.0
389,10,0,0,0,0,7.0,525.0,1.03,87.73,5.0
390,1,0,0,1,2,320.0,2240.0,4.39,14.36,148.0
391,4,0,0,0,0,500.0,40000.0,69.86500000000001,1187.19,171.0
392,1,0,0,2,2,2080.0,8299.2,69.86500000000001,10657.19,87.0
393,1,0,0,2,2,19000.0,323000.0,69.86500000000001,19044.32,1520.0
394,0,0,0,0,0,600.0,48000.0,69.86500000000001,4110.88,44896.759680241674
395,14,0,0,2,3,6349.0,12380.55,69.86500000000001,5595.44,1172.0
396,14,0,0,2,2,6349.0,21586.6,69.86500000000001,3181.2,355.0
397,4,0,0,2,2,14851.0,389838.75,69.86500000000001,6546.69,1244.0
398,1,0,0,2,2,1900.0,32300.0,69.86500000000001,14571.5,116.0
399,1,0,0,1,1,1000.0,1450.0,69.86500000000001,25124.12,3822.0
400,1,0,0,2,2,83000.0,282200.0,69.86500000000001,42453.21,9170.0
401,5,0,0,0,0,60.0,10500.0,69.86500000000001,859.37,39.0
402,1,0,0,2,2,100.0,894.0,1.43,2794.34,6.0
403,1,0,0,2,2,1000.0,82190.0,131.5,5294.51,226.0
404,8,0,0,0,0,50.0,1350.0,2.16,581.1,13.0
405,5,0,0,1,2,182.0,1729.0,2.77,86.4,40.0
406,1,0,0,1,2,1200.0,9300.0,14.88,3719.91,249.0
407,8,0,0,0,0,442.0,31819.58,50.91,1928.93,100.0
408,2,0,0,0,0,10000.0,270000.0,432.0,6197.0,3265.0
409,8,0,0,5,0,390.0,14625.0,23.4,186.25,145.0
410,5,0,0,2,2,84.0,0.84,0.0,7922.24,157.0
411,5,0,0,2,2,34576.0,242032.0,387.25,10500.0,3656.0
412,5,0,0,2,2,16640.0,116480.0,186.37,10500.0,1766.0
413,6,0,0,0,0,25.0,8750.0,14.0,1521.11,60.0
414,6,0,0,0,0,8.0,1112.0,1.78,3238.79,6.0
415,7,0,0,2,2,14820.0,251940.0,403.1,5137.76,1233.0
416,2,0,0,0,0,9380.0,253260.0,405.22,18750.2,3058.0
417,2,0,0,0,0,8153.0,220131.0,352.21,13535.55,2707.0
418,12,0,0,0,0,4200.0,302358.0,483.77,7781.88,965.0
419,2,0,0,0,0,285.0,22797.15,36.48,1629.0,64.0
420,10,0,0,0,0,271.0,20325.0,32.52,1496.76,260.0
421,1,0,0,1,2,400.0,2800.0,4.48,2211.05,82.0
422,1,0,0,1,3,630.0,3458.7,5.53,2729.91,48.0
423,11,0,0,0,0,500.0,16000.0,25.6,2442.32,500.0
424,11,0,0,0,0,500.0,16000.0,25.6,2442.32,500.0
425,1,0,0,2,2,672.0,9179.52,14.69,7884.8,889.0
426,1,0,0,2,2,648.0,4860.0,7.78,13507.92,1537.0
427,1,0,0,2,3,9275.0,13448.75,21.52,7444.35,432.0
428,2,0,0,5,2,20.0,527.0,0.84,20134.43,1920.0
429,5,0,0,0,0,3400.0,108800.0,174.08,22370.64,1131.0
430,5,0,0,0,0,6180.0,101970.0,163.15,17331.66,2130.0
431,9,0,0,0,0,7864.0,157280.0,308.27,18087.86,2450.0
432,5,0,0,2,2,45168.0,414642.24,663.43,23071.26,3953.0
433,1,0,0,2,2,4200.0,12180.0,19.49,18614.72,2719.0
434,8,0,0,3,4,213.0,2.13,0.0,180.0,14.0
435,7,0,0,0,0,4200.0,134400.0,215.04,18180.65,1413.0
436,12,0,0,0,0,7690.0,553603.1,1085.06,23743.01,2278.0
437,0,0,0,4,2,25000.0,17500.0,34.3,8530.29,634.0
438,0,0,0,0,0,603.0,45828.0,89.82,9698.22,679.0
439,10,0,0,0,0,7.0,525.0,1.03,85.27,3.0
440,1,0,0,2,2,7800.0,22620.0,44.34,3894.21,1068.0
441,7,0,0,0,0,3510.0,80730.0,158.23,20083.74,2535.0
442,7,0,0,0,0,3510.0,80730.0,158.23,23035.69,2535.0
443,7,0,0,0,0,3510.0,80730.0,158.23,23035.69,2535.0
444,1,0,0,2,2,4032.0,34715.52,68.04,9809.7,2228.0
445,3,0,0,2,2,12560.0,516216.0,1011.78,12815.42,3073.0
446,0,0,0,0,0,2000.0,140000.0,274.4,8603.58,453.0
447,6,0,0,1,2,40.0,620.0,1.22,1903.54,187.0
448,6,0,0,1,3,1242.0,2782.08,5.45,1448.55,96.0
449,6,0,0,0,0,110.0,15290.0,29.97,1953.6,78.0
450,8,0,0,0,0,1371.0,43872.0,85.99,5733.61,468.0
451,1,0,0,2,2,18000.0,43200.0,84.67,6341.88,1804.0
452,10,0,0,1,2,1812.0,4348.8,8.52,1484.75,251.0
453,14,0,0,2,3,84.0,1540.56,3.02,390.81,4.0
454,11,0,0,0,0,15.0,1050.0,2.06,383.65,4.0
455,3,0,0,2,3,5178.0,461436.41,904.42,16751.58,2666.0
456,10,0,0,0,0,24.0,1680.0,3.29,868.31,6.0
457,1,0,0,2,2,1000.0,164620.0,69.86500000000001,7828.28,254.0
458,0,0,0,0,0,500.0,40000.0,69.86500000000001,1275.12,171.0
459,4,0,0,0,0,1000.0,80000.0,69.86500000000001,2373.73,343.0
460,0,0,0,0,0,850.0,68000.0,69.86500000000001,156.97,44896.759680241674
461,4,0,0,0,0,1250.0,100000.0,69.86500000000001,2487.58,426.0
462,1,0,0,2,2,100.0,1084.0,69.86500000000001,27923.26,4300.0
463,14,0,0,2,2,1270.0,26670.0,69.86500000000001,1262.91,201.0
464,6,0,0,0,0,60.0,10500.0,69.86500000000001,749.96,40.0
465,2,0,0,0,0,2496.0,67392.0,69.86500000000001,4474.15,702.0
466,2,0,0,0,0,5004.0,135108.0,69.86500000000001,11731.15,1531.0
467,8,0,0,0,0,50.0,1350.0,69.86500000000001,378.6,18.0
468,6,0,0,0,0,1000.0,80000.0,69.86500000000001,2802.42,343.0
469,2,0,0,0,0,2500.0,200000.0,69.86500000000001,5469.91,851.0
470,1,0,0,1,1,500.0,950.0,1.52,4193.49,941.0
471,3,0,0,0,0,10000.0,200000.0,320.0,28837.28,3336.0
472,3,0,0,0,0,10000.0,200000.0,320.0,22691.75,3122.0
473,5,0,0,2,2,100000.0,700000.0,1120.0,35034.75,10303.0
474,5,0,0,2,2,32510.0,381992.5,611.19,28336.18,2791.0
475,6,0,0,0,0,2.0,278.0,0.54,523.12,4.0
476,6,0,0,0,0,125.0,17375.0,27.8,1425.77,92.0
477,2,0,0,0,0,6520.0,176040.0,281.66,12768.47,2224.0
478,15,0,0,0,0,232.0,4640.0,7.42,1136.37,70.0
479,6,0,0,0,0,30.0,10500.0,16.8,2556.61,72.0
480,0,0,0,0,0,289.0,7803.0,15.29,1550.95,84.0
481,1,0,0,2,2,10080.0,115718.4,185.15,4408.29,772.0
